Country,Date,Value,Daylight,Temperature,GHI,DNI
Australia,2010-01-01,1.5876129032258064,812.05475,28.175785,1066227.0,806248.5
Australia,2010-01-02,1.581196818789951,810.9562216129033,28.162395967741936,1062971.164516129,803320.0387096774
Australia,2010-01-03,1.5747807343540954,809.8576932258064,28.14900693548387,1059715.3290322581,800391.5774193548
Australia,2010-01-04,1.56836464991824,808.7591648387097,28.135617903225807,1056459.4935483872,797463.1161290322
Australia,2010-01-05,1.5619485654823844,807.660636451613,28.122228870967742,1053203.658064516,794534.6548387096
Australia,2010-01-06,1.555532481046529,806.5621080645161,28.108839838709677,1049947.822580645,791606.193548387
Australia,2010-01-07,1.5491163966106734,805.4635796774194,28.095450806451613,1046691.9870967742,788677.7322580646
Australia,2010-01-08,1.542700312174818,804.3650512903226,28.082061774193548,1043436.1516129032,785749.270967742
Australia,2010-01-09,1.5362842277389623,803.2665229032258,28.068672741935487,1040180.3161290323,782820.8096774194
Australia,2010-01-10,1.529868143303107,802.167994516129,28.055283709677422,1036924.4806451612,779892.3483870968
Australia,2010-01-11,1.5234520588672513,801.0694661290322,28.041894677419357,1033668.6451612903,776963.8870967742
Australia,2010-01-12,1.517035974431396,799.9709377419355,28.028505645161292,1030412.8096774194,774035.4258064516
Australia,2010-01-13,1.5106198899955403,798.8724093548387,28.015116612903228,1027156.9741935483,771106.964516129
Australia,2010-01-14,1.504203805559685,797.7738809677419,28.001727580645163,1023901.1387096774,768178.5032258064
Australia,2010-01-15,1.4977877211238293,796.6753525806452,27.988338548387098,1020645.3032258064,765250.0419354838
Australia,2010-01-16,1.491371636687974,795.5768241935484,27.974949516129033,1017389.4677419355,762321.5806451612
